시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
광명시,광명역세권휴먼시아2단지,"Humansia 2-danji, Gwangmyeong Station Area Humansia 2-danji",213000457,14204,노변정류장,경기도 광명시,,37.4295667,126.8834167
광명시,광명역세권휴먼시아4.5단지,Gwangmyeong Station Area Humansia 4 & 5-danji,213000462,14408,노변정류장,경기도 광명시,,37.4303833,126.8838833
광명시,광명역세권휴먼시아4.5단지,Gwangmyeong Station Humansia 4 & 5-danji,213000463,14409,노변정류장,경기도 광명시,,37.4303167,126.8837
광명시,광명역써밋플레이스,,213000484,14462,,,,37.4159,126.88195
광명시,광명역써밋플레이스정문,,213000482,14460,,,,37.41765,126.8811333
광명시,광명역자이타워,,213509140,,,,,37.4193333,126.8899
광명시,광명역자이타워,,213509130,,,,,37.4193167,126.8896
광명시,광명역푸르지오.빛가온초등학교,Guseokmal,213000143,14180,노변정류장,경기도 광명시,경기도 광명시 일직동,37.41275,126.8799
광명시,광명역푸르지오.빛가온초등학교,Guseokmal,213000142,14186,노변정류장,경기도 광명시,경기도 광명시 일직동,37.41295,126.8802167
광명시,광명우체국,Gwangmyeong Post Office ,213000202,14154,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4611667,126.875
광명시,광명우체국,Gwangmyeong Post Office,213000134,14155,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4613667,126.8752167
광명시,광명이편한세상센트레빌아파트,Gwangmyeong e-pyeonhansesang Centreville Apartment ,213000120,14130,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4691833,126.8684833
광명시,광명이편한세상센트레빌후문,Gwangmyeong e-pyeonhansesng Centreville Apartment Back Gate,213000321,14283,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4670333,126.8649167
광명시,광명종합복지관,Gwangmyeong Welfare Center,213000356,14362,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4808,126.8501
광명시,광명종합복지관,Gwangmyeong Welfare Center,213000357,14357,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4804833,126.8502333
광명시,광명종합터미널,Gwangmyeong Terminal ,213000399,14377,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4183333,126.8868667
광명시,광명종합터미널,,213508890,14429,,,,37.4187333,126.8861
광명시,광명초등학교,Gwangmyeong Elementary School,213000033,14061,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4822833,126.8555333
광명시,광명초등학교,Gwangmyeong Elementary School,213000034,14059,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4813167,126.8554833
광명시,광명테크노파크,Gwangmyeong Techno Park,213000307,14272,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4447,126.8936
광명시,광문중학교,Kwangmun Middle School,213000049,14045,노변정류장,경기도 광명시,경기도 광명시 광명동,37.46845,126.8513333
광명시,광문중학교,Kwangmun Middle School,213000055,14044,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4682333,126.8514
광명시,광복시장.철산두산위브아파트,"Gwangbok Market, Cheolsan Doosan Weve Apartment ",213000179,14100,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4896667,126.8650667
광명시,광복시장.철산두산위브아파트,"Gwangbok Market, Cheolsan Doosan Weve Apartment ",213000172,14099,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4895,126.8650167
광명시,광성초.철산도서관.철산3동주민센터,"Gwangsung Elementary School, Cheolsan Library, Cheolsan 3-dong Community Center",213000126,14146,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4773667,126.8729833
광명시,광성초교,Gwangsung Elementary School,213900032,14345,,경기도 광명시,,37.47775,126.8727
광명시,구름산.광명시보건소,"Gureumsan, Gwangmyeong Public Health Center",213000221,14167,노변정류장,경기도 광명시,경기도 광명시 하안동,37.45725,126.8792833
광명시,구름산.광명시보건소,"Gureumsan, Gwangmyeong Public Health Center",213000114,14181,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4562167,126.87975
광명시,구름산터널,,213000292,14458,,,,37.45165,126.8659
광명시,구름산터널,,213000291,14457,,,,37.4512667,126.8659333
광명시,군부대입구,Army Unit ,213000473,14419,노변정류장,경기도 광명시,,37.4330167,126.8753833
광명시,금호삼익아파트,Geumho Samik Apartment ,213000004,14230,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4520333,126.8886
광명시,기아교차로,Kia Motors,213000305,14273,노변정류장,경기도 광명시,경기도 화성시 정남면,37.4396667,126.8953833
광명시,기아대교,Kia-daegyo,213000339,14288,노변정류장,경기도 광명시,경기도 화성시 정남면,37.4387833,126.8980167
광명시,기아대교,Kia-daegyo,213000338,14284,노변정류장,경기도 광명시,경기도 화성시 정남면,37.43855,126.89845
광명시,기아대교앞(마을),Kia-daegyo,213000439,14445,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4386333,126.8962333
광명시,기아사거리,Kia Sageori ,213000300,14270,노변정류장,경기도 광명시,,37.4359667,126.8918333
광명시,기아생활관,Kia Dormitory ,213000460,14403,노변정류장,경기도 광명시,,37.4352333,126.88495
광명시,기아자동차,Kia Motors,213000304,14274,노변정류장,경기도 광명시,경기도 화성시 정남면,37.4407,126.8951
광명시,기아자동차고객센터,Kia Motors Service Center,213000477,14423,노변정류장,경기도 광명시,,37.4362833,126.8825667
광명시,기아자동차남문.광명역세권1단지후문,"Kia Motors Corp. South Gate, Gwangmyeong Station Area 1-danji Back Gate",213000366,14324,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4362,126.8872667
광명시,기아자동차소하리공장(마을),Kia Motors Soha-ri Factory ,213000447,14449,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4388333,126.8965667
광명시,기아자동차정문,Kia Motors Main Gate,213000431,14402,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4372667,126.8921333
광명시,기아자동차정문,Kia Motors Main Gate,213000432,14401,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4373333,126.8919833
광명시,기아자동차중문,Kia Motors Central Gate,213000458,14399,노변정류장,경기도 광명시,,37.4389833,126.89235
광명시,기아자동차중문,Kia Motors Central Gate,213000459,14400,노변정류장,경기도 광명시,,37.4387167,126.89225
광명시,기아자동차출하사무소,Kia Motors Shipment Office ,213000303,14267,노변정류장,경기도 광명시,,37.43705,126.8928167
광명시,기아자동차출하장,Kia Motors Shipping Point ,213000429,14398,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4387833,126.8942667
광명시,기아자동차출하장,Kia Motors Shipping Point ,213000446,14397,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4389,126.8945667
광명시,기아자동차후문.한소망교회,Kia Motors Back Gate,213000299,14268,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4361333,126.8841667
광명시,기아자동차후문.한소망교회,Kia Motors Back Gate,213000298,14278,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4363333,126.8840667
광명시,기형도문학관.황용사,Hwangyongsa,213000105,14190,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4265,126.8809667
광명시,기형도문학관.황용사,"IKEA Gwangmyeong Branch Back Gate, Hwangyongsa",213000229,14195,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4256667,126.8813167
광명시,남부주유소(마을),Nambu Gas Station ,213000452,14454,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4813167,126.8473833
광명시,노리실,Norisil,213000064,14084,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4075333,126.8631167
광명시,노리실,Norisil,213000060,14085,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4075333,126.8632667
광명시,노온배수지입구,Noon Reservoir,213000392,14376,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.4535333,126.8548833
광명시,노온사동차고지,Noonsa-dong Garage,213900002,14321,,경기도 광명시,,37.4418167,126.83855
광명시,노온사동차고지,Noonsa-dong Garage,213900003,14322,,경기도 광명시,,37.4417333,126.83855
광명시,노온정수장후문,Noon Water Purification Plant Back Gate,213000391,14375,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.4533333,126.8548167
광명시,대명각,Daemyeonggak ,213000327,14290,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4860667,126.8611
광명시,대명각,Daemyeonggak,213000326,14302,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4860833,126.8608833
광명시,대상APT,Daesang APT,213000451,14453,노변정류장,경기도 광명시,경기도 광명시 광명동,37.48095,126.8497333
광명시,덕안삼거리(경유),,277102480,,,,,37.42335,126.8819333
광명시,도고천,Dogocheon,213000058,14062,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4174833,126.85605
광명시,도고천,Dogocheon,213000067,14064,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4172333,126.8561667
광명시,도덕산도시자연공원,Dodeoksan Park,213000051,14241,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4701167,126.8562
광명시,도덕초등학교,Dodeok Elementary School ,213000425,14434,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4845167,126.8691167
광명시,도덕초등학교,Dodeok Elementary School ,213000427,14436,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4847,126.8690667
광명시,도덕파크1단지입구,Gureumsan Childcare Center,213000097,14108,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4685833,126.8653667
광명시,도덕파크1단지입구,Gureumsan Childcare Center,213000079,14106,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4686,126.8655167
광명시,도덕파크2단지입구,Dodeok Park Shopping Center,213000098,14118,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4708833,126.8669
광명시,도덕파크2단지입구,Dodeok Park Shopping Center,213000078,14119,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4708667,126.8670833
광명시,도덕파크타운,Dodeok Park Town,213000162,14109,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4714833,126.8656833
광명시,도덕파크타운,Dodeok Parktown,213000166,14107,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4715833,126.8655667
광명시,도도리주유소,Dodori Gas Station ,213000111,14183,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4444833,126.8800667
광명시,독산주공14단지,,117000907,14341,,,,37.4612,126.8868833
광명시,독산주공14단지,,117000906,14342,,,,37.4614333,126.8871
광명시,동양아파트,Dongyang Apartment,213000002,14222,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4549,126.8866
광명시,동창골,Dongchanggol,213000148,14028,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.4319667,126.8469333
광명시,동창골,Dongchanggol,213000212,14029,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.4325667,126.8472
광명시,두길리,Dugil-ri,213000342,14340,노변정류장,경기도 광명시,경기도 광명시 옥길동,37.4722833,126.8396
광명시,두길리,Dugil-ri,213000343,14339,노변정류장,경기도 광명시,경기도 광명시 옥길동,37.4721833,126.8392833
광명시,두길삼거리,Dugil Samgeori,213000040,14009,노변정류장,경기도 광명시,경기도 광명시 옥길동,37.47155,126.8399
광명시,뒷골,Dwitgol ,213000059,14072,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4162333,126.8595833
광명시,뒷골,Dwitgol ,213000279,14249,노변정류장,경기도 광명시,경기도 광명시 가학동,37.41495,126.8598667
광명시,뒷골,Dwitgol ,213000295,14250,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4158833,126.8593667
광명시,뒷골,Dwitgol ,213000066,14244,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4161167,126.85915
광명시,뒷골사거리,Dwitgol Sageori,213000007,14074,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4155667,126.8604667
광명시,뒷골안길,Dwitgolan-gil ,213000409,14386,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4187,126.8623833
광명시,뒷골안길,Dwitgolan-gil ,213000410,14387,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4187667,126.8623333
광명시,딩동댕어린이집,Dingdongdaeng Childcare Center,213000324,14303,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4865,126.8625
광명시,딩동댕어린이집,Dingdongdaeng Childcare Center,213000325,14295,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4864,126.8624833
광명시,롯데아울렛광명점,Lotte Outlet Mall Gwangmyeong Branch ,213000413,14430,노변정류장,경기도 광명시,경기도 광명시 일직동,37.42385,126.88525
